Count Sec mSec ID Len SrcPort DestPort Flags
614 1607293080 921158 31737 83 443 55958 24
615 1607293080 921834 31738 2407 443 55958 24
616 1607293080 922882 47611 52 443 43094 17
617 1607293080 923146 43847 52 443 58844 17
618 1607293080 941220 58372 52 443 55572 16
619 1607293080 941274 58373 1452 443 55572 16
620 1607293080 941287 58374 2732 443 55572 24
621 1607293080 949968 54656 52 443 38868 16
622 1607293080 950423 49026 52 443 56328 16
623 1607293080 959235 58376 339 443 55572 24
624 1607293080 959498 58377 401 443 55572 24
625 1607293080 960048 58378 52 443 55572 16
626 1607293080 960291 58379 217 443 55572 24
627 1607293080 960678 58380 52 443 55572 16
628 1607293080 960694 58381 360 443 55572 24
629 1607293080 961385 58382 206 443 55572 24
630 1607293080 963444 58383 208 443 55572 24
631 1607293080 963828 58384 52 443 55572 16
632 1607293080 963846 58385 207 443 55572 24
633 1607293080 966394 31740 52 443 55958 16
634 1607293081 24464 36842 52 443 46778 16
635 1607293081 220277 7928 52 443 37136 16
636 1607293081 220888 7929 64 443 37136 16
637 1607293081 220950 7930 52 443 37136 16
638 1607293081 244581 7931 721 443 37136 24
639 1607293081 806855 58386 2852 443 55572 16
640 1607293081 807050 58388 1447 443 55572 24
641 1607293081 807311 58389 52 443 55572 16
642 1607293081 807703 58390 645 443 55572 24
643 1607293081 852853 58391 52 443 55572 16
644 1607293081 917268 58391 52 443 55572 16
645 1607293082 78795 12373 52 443 49590 16
646 1607293082 78833 12374 94 443 49590 24
647 1607293082 94966 12375 150 443 49590 24
648 1607293082 160647 17632 52 443 33258 16
649 1607293082 316794 58392 52 443 55572 16
650 1607293082 317027 58393 1038 443 55572 24
651 1607293082 319303 58394 52 443 55572 16
652 1607293082 319334 58395 626 443 55572 24
653 1607293082 320535 58396 611 443 55572 24
654 1607293082 429102 58397 2220 443 55572 24
655 1607293082 439535 0 60 443 42888 18
656 1607293082 453170 0 60 443 60874 18
657 1607293082 453418 883 52 443 42888 16
658 1607293082 453780 884 2852 443 42888 16
659 1607293082 454027 886 1348 443 42888 24
660 1607293082 454042 887 83 443 42888 24
661 1607293082 471876 888 363 443 42888 24
662 1607293082 471917 889 425 443 42888 24
663 1607293082 472884 58399 52 443 55572 16
664 1607293082 478837 58400 52 443 55572 16
665 1607293082 478881 58401 463 443 55572 24
666 1607293082 492054 58402 52 443 55572 16
667 1607293082 492097 58403 524 443 55572 24
668 1607293082 492581 58404 417 443 55572 24
669 1607293082 492606 58405 645 443 55572 24
670 1607293082 495229 890 425 443 42888 24
671 1607293082 499935 891 52 443 42888 16
672 1607293082 500114 892 83 443 42888 24
673 1607293082 500703 893 1452 443 42888 16
674 1607293082 501082 894 2661 443 42888 24
675 1607293082 501101 896 1452 443 42888 16
676 1607293082 501207 897 2852 443 42888 16
677 1607293082 501460 899 2852 443 42888 16
678 1607293082 501763 901 2852 443 42888 16
679 1607293082 501958 903 2852 443 42888 16
680 1607293082 502257 905 2482 443 42888 24
681 1607293082 510686 30001 52 443 60874 16
682 1607293082 511181 58406 52 443 55572 16
683 1607293082 511432 58407 1416 443 55572 24
684 1607293082 511445 30002 1452 443 60874 16
685 1607293082 511686 30003 2748 443 60874 24
686 1607293082 511699 30005 83 443 60874 24
687 1607293082 513738 22541 52 443 43012 16
688 1607293082 517534 0 60 443 48058 18
689 1607293082 517637 0 60 443 54968 18
690 1607293082 545353 30006 363 443 60874 24
691 1607293082 545982 30007 425 443 60874 24
692 1607293082 551738 30008 52 443 60874 16
693 1607293082 551800 30009 359 443 60874 24
694 1607293082 551813 30010 2852 443 60874 16
695 1607293082 551822 30012 952 443 60874 24
696 1607293082 551830 30013 1452 443 60874 16
697 1607293082 551839 30014 2852 443 60874 16
698 1607293082 551849 30016 2852 443 60874 16
699 1607293082 551859 30018 2852 443 60874 16
700 1607293082 551867 0 60 443 43586 18
701 1607293082 551876 49027 52 443 56328 16
702 1607293082 551884 30020 1452 443 60874 16
703 1607293082 551892 49028 2852 443 56328 16
704 1607293082 551902 49030 1227 443 56328 24
705 1607293082 551911 49031 1452 443 56328 16
706 1607293082 551922 49032 2852 443 56328 16
707 1607293082 551931 58408 52 443 55572 16
708 1607293082 551939 49034 2852 443 56328 16
709 1607293082 552081 58409 918 443 55572 24
710 1607293082 552092 49036 710 443 56328 24
711 1607293082 553100 30021 2852 443 60874 16
712 1607293082 553341 30023 2852 443 60874 16
713 1607293082 555171 907 52 443 42888 16
714 1607293082 559130 908 52 443 42888 16
715 1607293082 559383 909 2852 443 42888 16
716 1607293082 559622 911 1341 443 42888 24
717 1607293082 559636 912 1452 443 42888 16
718 1607293082 559875 913 2852 443 42888 16
719 1607293082 560124 915 2852 443 42888 16
720 1607293082 560385 917 2852 443 42888 16
721 1607293082 560632 919 2852 443 42888 16
722 1607293082 560873 30025 1781 443 60874 24
723 1607293082 560933 921 1452 443 42888 16
724 1607293082 561126 922 2852 443 42888 16
725 1607293082 561388 924 2852 443 42888 16
726 1607293082 561635 926 2852 443 42888 16
727 1607293082 561889 928 2852 443 42888 16
728 1607293082 562134 930 2852 443 42888 16
729 1607293082 562377 932 2852 443 42888 16
730 1607293082 562639 934 4252 443 42888 16
731 1607293082 562873 937 2852 443 42888 16
732 1607293082 563130 939 2852 443 42888 16
733 1607293082 582271 941 1452 443 42888 16
734 1607293082 582330 61031 52 443 48058 16
735 1607293082 582528 61032 2852 443 48058 16
736 1607293082 582785 61034 1348 443 48058 24
737 1607293082 583312 61035 84 443 48058 24
738 1607293082 606045 51141 52 443 54968 16
739 1607293082 606285 51142 2852 443 54968 16
740 1607293082 606526 51144 1348 443 54968 24
741 1607293082 606539 51145 84 443 54968 24
742 1607293082 607260 942 2852 443 42888 16
743 1607293082 607466 944 2852 443 42888 16
744 1607293082 607716 946 2852 443 42888 16
745 1607293082 607968 948 1452 443 42888 16
746 1607293082 607984 949 1094 443 42888 24
747 1607293082 612901 0 60 443 34316 18
748 1607293082 613201 49037 2852 443 56328 16
749 1607293082 613408 49039 1189 443 56328 24
750 1607293082 613423 49040 1452 443 56328 16
751 1607293082 613659 49041 2852 443 56328 16
752 1607293082 613914 49043 2852 443 56328 16
753 1607293082 614156 49045 2852 443 56328 16
754 1607293082 614427 49047 2852 443 56328 16
755 1607293082 614657 49049 2852 443 56328 16
756 1607293082 614915 49051 2852 443 56328 16
757 1607293082 615183 58410 52 443 55572 16
758 1607293082 615202 49053 4252 443 56328 16
759 1607293082 615401 58411 548 443 55572 24
760 1607293082 617992 49056 2852 443 56328 16
761 1607293082 618239 49058 2852 443 56328 16
762 1607293082 618390 49060 2852 443 56328 16
763 1607293082 618638 49062 2852 443 56328 16
764 1607293082 618891 49064 2852 443 56328 16
765 1607293082 619145 49066 2852 443 56328 16
766 1607293082 619547 49068 2852 443 56328 16
767 1607293082 619646 49070 2852 443 56328 16
768 1607293082 619893 49072 2852 443 56328 16
769 1607293082 620146 49074 2852 443 56328 16
770 1607293082 620398 49076 1644 443 56328 24
771 1607293082 638311 49078 244 443 56328 24
772 1607293082 658247 58412 52 443 55572 16
773 1607293082 658304 59682 52 443 43586 16
774 1607293082 658313 59683 1452 443 43586 16
775 1607293082 658499 59684 1452 443 43586 16
776 1607293082 658643 59685 1348 443 43586 24
777 1607293082 658659 58413 2788 443 55572 24
778 1607293082 658665 59686 82 443 43586 24
779 1607293082 661166 61036 363 443 48058 24
780 1607293082 661323 61037 425 443 48058 24
781 1607293082 665141 51146 363 443 54968 24
782 1607293082 665981 51147 425 443 54968 24
783 1607293082 669372 58415 431 443 55572 24
784 1607293082 670727 58416 52 443 55572 16
785 1607293082 670766 58417 560 443 55572 24
786 1607293082 674251 0 60 443 46820 18
787 1607293082 678394 61038 52 443 48058 16
788 1607293082 678442 61039 83 443 48058 24
789 1607293082 681016 61040 2852 443 48058 16
790 1607293082 681197 61042 1167 443 48058 24
791 1607293082 681210 61043 1452 443 48058 16
792 1607293082 681449 61044 2852 443 48058 16
793 1607293082 681694 61046 2852 443 48058 16
794 1607293082 681947 61048 2852 443 48058 16
795 1607293082 682217 61050 1452 443 48058 16
796 1607293082 682232 61051 1452 443 48058 16
797 1607293082 682449 61052 2852 443 48058 16
798 1607293082 682688 61054 1452 443 48058 16
799 1607293082 685143 51148 52 443 54968 16
800 1607293082 685174 51149 83 443 54968 24
801 1607293082 687277 51150 1452 443 54968 16
802 1607293082 687510 51151 2567 443 54968 24
803 1607293082 687791 51153 4252 443 54968 16
804 1607293082 687999 51156 1452 443 54968 16
805 1607293082 688263 51157 4252 443 54968 16
806 1607293082 688511 51160 2852 443 54968 16
807 1607293082 688759 51162 2852 443 54968 16
808 1607293082 689009 51164 1452 443 54968 16
809 1607293082 691595 0 60 443 50238 18
810 1607293082 692595 0 60 443 34316 18
811 1607293082 692630 0 60 443 50234 18
812 1607293082 694026 51165 2852 443 54968 16
813 1607293082 694259 51167 1452 443 54968 16
814 1607293082 701807 61055 1452 443 48058 16
815 1607293082 708281 58418 52 443 55572 16
816 1607293082 708330 59687 363 443 43586 24
817 1607293082 708530 59688 425 443 43586 24
818 1607293082 711044 61056 2852 443 48058 16
819 1607293082 711220 61058 2852 443 48058 16
820 1607293082 711472 61060 2852 443 48058 16
821 1607293082 711719 61062 2852 443 48058 16
822 1607293082 711969 61064 2852 443 48058 16
823 1607293082 712225 61066 2852 443 48058 16
824 1607293082 712467 61068 2852 443 48058 16
825 1607293082 712725 61070 2852 443 48058 16
826 1607293082 712998 51168 2852 443 54968 16
827 1607293082 713257 0 60 443 48098 18
828 1607293082 713274 51170 4252 443 54968 16
829 1607293082 713468 51173 1452 443 54968 16
830 1607293082 713723 51174 2852 443 54968 16
831 1607293082 713975 51176 4252 443 54968 16
832 1607293082 714227 51179 1452 443 54968 16
833 1607293082 714239 61072 1452 443 48058 16
834 1607293082 714523 58419 52 443 55572 17
835 1607293082 714540 61073 2852 443 48058 16
836 1607293082 714731 61075 1452 443 48058 16
837 1607293082 714744 51180 1452 443 54968 16
838 1607293082 714969 51181 2852 443 54968 16
839 1607293082 715223 51183 2852 443 54968 16
840 1607293082 715473 51185 2852 443 54968 16
841 1607293082 715732 51187 2852 443 54968 16
842 1607293082 715978 51189 2852 443 54968 16
843 1607293082 716227 51191 2852 443 54968 16
844 1607293082 716487 51193 4252 443 54968 16
845 1607293082 716751 51196 2852 443 54968 16
846 1607293082 720551 51198 1452 443 54968 16
847 1607293082 720595 61076 1452 443 48058 16
848 1607293082 720604 61077 2852 443 48058 16
849 1607293082 720613 61079 2852 443 48058 16
850 1607293082 720622 61081 2852 443 48058 16
851 1607293082 720632 61083 2852 443 48058 16
852 1607293082 720642 51199 2852 443 54968 16
853 1607293082 720649 51201 1452 443 54968 16
854 1607293082 720656 61085 1452 443 48058 16
855 1607293082 720665 61086 2852 443 48058 16
856 1607293082 720672 59689 83 443 43586 24
857 1607293082 720680 61088 1452 443 48058 16
858 1607293082 720688 61089 2852 443 48058 16
859 1607293082 720696 51202 1452 443 54968 16
860 1607293082 720705 51203 2852 443 54968 16
861 1607293082 721213 59690 2852 443 43586 16
862 1607293082 721422 59692 1155 443 43586 24
863 1607293082 721434 59693 1452 443 43586 16
864 1607293082 721688 59694 2852 443 43586 16
865 1607293082 721929 59696 2852 443 43586 16
866 1607293082 722205 59698 2852 443 43586 16
867 1607293082 722423 59700 2852 443 43586 16
868 1607293082 722676 59702 3073 443 43586 24
869 1607293082 731153 31310 52 443 34316 16
870 1607293082 731793 31311 1452 443 34316 16
871 1607293082 732020 31312 2748 443 34316 24
872 1607293082 733345 31314 84 443 34316 24
873 1607293082 734544 61091 2852 443 48058 16
874 1607293082 734767 61093 2852 443 48058 16
875 1607293082 735013 61095 2852 443 48058 16
876 1607293082 735269 61097 2852 443 48058 24
877 1607293082 735513 61099 2852 443 48058 16
878 1607293082 735766 61101 2852 443 48058 16
879 1607293082 736016 61103 1452 443 48058 16
880 1607293082 736030 51205 1452 443 54968 16
881 1607293082 736275 51206 2852 443 54968 16
882 1607293082 736521 51208 2852 443 54968 16
883 1607293082 736762 51210 1452 443 54968 16
884 1607293082 736774 61104 1452 443 48058 16
885 1607293082 737014 61105 4252 443 48058 16
886 1607293082 737264 61108 2852 443 48058 16
887 1607293082 737520 61110 2852 443 48058 16
888 1607293082 737767 51211 1956 443 54968 24
889 1607293082 737781 61112 1452 443 48058 16
890 1607293082 738016 61113 2852 443 48058 16
891 1607293082 738259 61115 2852 443 48058 16
892 1607293082 738510 61117 2852 443 48058 16
893 1607293082 738756 61119 2852 443 48058 16
894 1607293082 739014 61121 2852 443 48058 16
895 1607293082 739261 61123 2852 443 48058 16
896 1607293082 739514 61125 2852 443 48058 16
897 1607293082 739764 61127 2852 443 48058 16
898 1607293082 740008 61129 2852 443 48058 16
899 1607293082 740260 61131 2852 443 48058 16
900 1607293082 740509 61133 2852 443 48058 16
901 1607293082 740761 61135 1452 443 48058 16
902 1607293082 740774 61136 2852 443 48058 16
903 1607293082 741008 61138 2852 443 48058 16
904 1607293082 741306 59705 273 443 43586 24
905 1607293082 741326 61140 1452 443 48058 16
906 1607293082 741553 61141 1452 443 48058 16
907 1607293082 741815 61142 2852 443 48058 16
908 1607293082 742051 61144 2852 443 48058 16
909 1607293082 742302 61146 2852 443 48058 16
910 1607293082 742555 61148 2840 443 48058 24
911 1607293082 750976 37942 52 443 50234 16
912 1607293082 751005 37943 1452 443 50234 16
913 1607293082 751016 37944 1452 443 50234 16
914 1607293082 751025 37945 1348 443 50234 24
915 1607293082 751033 37946 82 443 50234 24
916 1607293082 780421 20748 52 443 46820 16
917 1607293082 780472 20749 2852 443 46820 16
918 1607293082 780483 20751 1348 443 46820 24
919 1607293082 780592 20752 83 443 46820 24
920 1607293082 784938 59706 52 443 43586 16
921 1607293082 796066 62453 52 443 50238 16
922 1607293082 796978 62454 2852 443 50238 16
923 1607293082 797181 62456 1348 443 50238 24
924 1607293082 797452 62457 84 443 50238 24
925 1607293082 811411 6630 52 443 34316 16
926 1607293082 812383 6631 2852 443 34316 16
927 1607293082 812562 6633 1348 443 34316 24
928 1607293082 812592 6634 82 443 34316 24
929 1607293082 849808 55996 52 443 57792 16
930 1607293082 850113 31315 363 443 34316 24
931 1607293082 850127 18635 52 443 59654 16
932 1607293082 850134 18636 52 443 59654 16
933 1607293082 851030 60323 52 443 48098 17
934 1607293082 852038 31316 425 443 34316 24
935 1607293082 852073 55997 2852 443 57792 16
936 1607293082 852257 55999 1166 443 57792 24
937 1607293082 852272 56000 1423 443 57792 24
938 1607293082 852280 62458 52 443 50238 17
939 1607293082 852504 37947 52 443 50234 17
940 1607293082 868207 31317 83 443 34316 24
941 1607293082 872648 31318 2852 443 34316 16
942 1607293082 872778 31320 1155 443 34316 24
943 1607293082 872790 31321 1452 443 34316 16
944 1607293082 873042 31322 2852 443 34316 16
945 1607293082 873291 31324 2852 443 34316 16
946 1607293082 873531 31326 2852 443 34316 16
947 1607293082 873823 31328 81 443 34316 24
948 1607293082 883107 56001 52 443 57792 16
949 1607293082 889913 6635 363 443 34316 24
950 1607293082 890395 6636 425 443 34316 24
951 1607293082 892254 31329 81 443 34316 24
952 1607293082 892552 20753 363 443 46820 24
953 1607293082 893269 20754 425 443 46820 24
954 1607293082 895516 20755 83 443 46820 24
955 1607293082 896400 6637 52 443 34316 16
956 1607293082 896438 6638 360 443 34316 24
957 1607293082 896637 6639 2852 443 34316 16
958 1607293082 896877 6641 951 443 34316 24
959 1607293082 896889 6642 1452 443 34316 16
960 1607293082 897132 6643 2852 443 34316 16
961 1607293082 897385 6645 4252 443 34316 16
962 1607293082 897631 6648 2852 443 34316 16
963 1607293082 897892 6650 2852 443 34316 16
964 1607293082 898140 20756 2852 443 46820 16
965 1607293082 898381 20758 1344 443 46820 24
966 1607293082 898398 20759 1452 443 46820 16
967 1607293082 898633 20760 2852 443 46820 16
968 1607293082 898883 20762 2852 443 46820 16
969 1607293082 899138 20764 2852 443 46820 16
970 1607293082 899425 6652 2852 443 34316 16
971 1607293082 899631 20766 2852 443 46820 16
972 1607293082 899877 20768 1452 443 46820 16
973 1607293082 900680 20769 2852 443 46820 16
974 1607293082 902355 6654 2852 443 34316 16
975 1607293082 902576 6656 2852 443 34316 16
976 1607293082 902815 6658 2852 443 34316 16
977 1607293082 903068 6660 2852 443 34316 16
978 1607293082 903313 6662 2852 443 34316 16
979 1607293082 903566 6664 2852 443 34316 16
980 1607293082 903816 6666 2852 443 34316 16
981 1607293082 904066 6668 2852 443 34316 16
982 1607293082 904315 6670 2852 443 34316 16
983 1607293082 904563 6672 2852 443 34316 16
984 1607293082 904812 6674 1452 443 34316 16
985 1607293082 904825 20771 2852 443 46820 16
986 1607293082 907441 20773 2852 443 46820 16
987 1607293082 907472 6675 1452 443 34316 16
988 1607293082 907485 20775 1452 443 46820 16
989 1607293082 907494 20776 2852 443 46820 16
990 1607293082 907504 20778 996 443 46820 24
991 1607293082 907511 6676 2852 443 34316 16
992 1607293082 907519 6678 1452 443 34316 16
993 1607293082 907527 6679 2852 443 34316 16
994 1607293082 907537 6681 4252 443 34316 16
995 1607293082 907545 6684 2852 443 34316 16
996 1607293082 907553 6686 2852 443 34316 16
997 1607293082 907564 6688 2852 443 34316 16
998 1607293082 908023 6690 2852 443 34316 16
999 1607293082 908266 6692 2852 443 34316 16
